source,review,label
Gojek,kadng cepet pdsan gojek tp kdng klo udh samapi krena bawa ank suka ditolak ojol kadang suka sebel am gojek menfing maxim,1
Gojek,sumpah aplikasinya membantu biginda tapii plis benerin error nya udah 2x tiba tiba kecantol driver lain padahal barusan udah nyampe ke titik tujuan jadi pertama dapet driver dianterinnyampe malah kecantol driver lain mohon agak diperbaiki yaa bikin spot jantung ae aku kasih bintang 4,0
Gojek,saya pesen gojek tapi gak kesini sampe saya ketinggalan kereta karena nungguin gocar nya saya bener bener rugi 1200juta,1
Gojek,tolong dong jangan sampai masuh chat orang ga dikenal ke aplikasi gojek spam sangat mengganggu rugi aplikasi bagus gini rusak gara2 spam,0
Maxim,driver terbaik bintang nya kalo ada 10 tak kasih nya 11 pelayanan sangat luar biasa baik nya,1
Gojek,hujan gak bisa dpt driver banyak yang nolak karena tidak ada mantol atau jas hujan sangat minim untuk driver,1
Gojek,sumpah aplikasi sampah yang kasih bintang 5 tolol harusnya aplikasi gojek ini di buang pada tempat nya,1
Gojek,dapet driver susah banget pasti di cancel klo driver gak sesuai sama harga aplikasi mending samain deh argo nya kalo kyk gini saya nunggu lama banget dan di cancel terus,1
Gojek,aplikasi overall bagus selama dari sma kls 2 sampe kuliah smstr 6 pelayanan selalu memuaskan driver sangat terlatih,0
Gojek,ini apk bikin para ojol jd gak bisa makan karena kena suspend 1 minggu pdhl numpang nedung hade,1
Gojek,bagus sih tapi manusnya gak semua kota ada gojek contohnya samosir tempat ramai gitu kok belum ada gojek,0
Gojek,sekarang malah semakin parah sdh dekat lho tiba2 di cancel sopir gojek kok gitu sekarang kok gak sopan gitu sdh terburu2 e malah di cancel tanpa ada pemberitahuan dlu parah,1
Gojek,pengalaman saya untuk pemakaian aplikasi ini sudah bagus hanya saja tolong berikan diskon khusus bagi pelajar terutama sma seperti mendapatkan diskon dengan menunjukkan kartu pelajar karena harga gojek kadang naik dan turun yang menyebabkan pengeluaran yang lebih kepada pelajar,1
Gojek,untuk apk ok permasalahan cuna di driver aja kebanyakan tidak merespon dan tidak profesional mohon untuk gojek lebih menegaskan para driver nya,1
Gojek,udah lama pake apk ini sering juga beli lewat sini tapi gojek masih pelit banget buat ngasih promovoucher,1
Gojek,dengan adanya aplikasi gojek inii sangaaaat membantuu urusaan sayaa seneng bgt ih kadang promonya suka ga ngotak wkwkwkw,1
Maxim,baru kali ini seumur hidup dibntakdimarahin smaa pengemudi nyapdhal ngmng baikujungmarah marahditngah jalanudah lobang malah dihatamga bner dah naik motor nyaaa sampe diliatin sma orangdijalanpagimalah ga mood sma tukang ojekbnyk yg bilng mnding gbok dari pada maxim keamanan dan keramahan nya kurang bngttolong di bantu,1
Gojek,limit ganaik2 padahal lancar pembayaran pngajuan pinjaman 2x gagal apa yang harusd di banggakan dari aplikasi ini tdak seperti app sebelah padatin memori aja go unistall,0
Maxim,ramahsabardan hati2 bawa penumpangmenjemput sampai ditempat walaupun tidak sesuai titik karena lokasi kami susah dpt titik yg tepatberpatokan saja sekolahkantor kelurahansehat2 semua driver sukacita bawa penumpang,1
Gojek,aneh saya bayar lancar ajaknp paylater saya diblokir gimana mau dipakai kalau begini gak ada penjelasan tau tau diblokir aja,0
Maxim,semoga kedepannya talangan g susah dapatnya karna saya jualan pake jasa maxim yg perlu talangan lama banget kalau cari driver yg mau talangan,1
Gojek,seharusnya nasabah jago jadi prioritas pada promo dan ongkir digojek niatnya buka bank jago biar dapat promo dan gratis ongkir di gojek tapi kenyataan sama aja kaya pembayaran yg lain,1
Gojek,utamakan driver langsung jalan jika siap ambil jika tidak abaikan jangan buat pelanggan menunggu terlalu lama di akhir waktu menyebalkan rasanya,1
Gojek,aplikasi disaat jam sibuk dan saat hujan suka mengalami gangguan drivernya dapat yang jauh lalu tiba tiba ketika sudah dekat mencari driver baru,0
Gojek,sering banget dapet driver nya ga sesuai apa yang di pilih saya pilih goride comfort tapi dateng nya udh kaya goride hemat,1
Gojek,aku sangat senang memakai gojek respon dan pelayanan customer sangat cepat dan tepat terima kasih gojek indonesia telah hadir untuk kamu,1
Maxim,sangat membantu juara sekali ramah pertahankan driver seperti ini si saat yang lain minta cancel minta tambahan biaya yang ini malah nggk mau si bayar karena sama2 jualan online juga,1
Gojek,jelek dari segi pembayaran via debit kredit dan mastercard lainnya ketika mau dipake sukaa aja ada kalimat lagi diperbaiki tidak dapat menggunakan pembayaran via itu,0
Gojek,di maps sering tidak bergerakdriver nya muter2pesan gocar prioritas tapi menunggu bisa 30 menit padahal jalanan lancar,0
Gojek,driver nya payah payah mahal doanghujan hujan ga ada yang ngambil padahal udah nyalain pencarian cepat mendingan aplikasi kuning udah murah langsung diambil lagi,1
Gojek,sejauh ini yang layanan paling bagus memang gojek tapi kenapa sekarang harganya jdi naik yaa dlu biasanya dari st pasming ke kampus cuma 13k sekarang jdi 17k,0
Gojek,yang terburuburu jgn pesan gojek karna kata drivernya gak boleh ngebut emang dilarang oleh gojek semua driver gitu wajar aja saat saya bilang ngebut kak saya telat speed maximal 40kmjam ya pasti telat lah,1
Maxim,alamat maps gabisa sesuai titik beberapa kali driver salah padahal udh ditulis lengkap benerin apk nya tq,0
Maxim,driver tidak sopan berbicara tidak sewajar nya ngejugde saya dengan sebutan buta padahal saya sudah nunggu 20 menit mempermalukan saya di tempat ramai bentak2 sangat kecewaaa padahal sya pengguna maxim cukup lamaaa tapi ini benar2 kelewatan sangat tidak rekomen,1
Gojek,karna driver minta cancel 2 x saya cari driver lainnya ga dapet karna alasan anda terlalu sering memencet ini kecewa sama apk sampah ini,0
Maxim,susah kalo kena sip malem buat pulang aja nyari kendaraan pake maxim susah banget driver nya pada nolak semua,1
Gojek,apk payah saya nunggu hampir 2 jam ngak ada yang menerima sekali sudah di terima malah ngak mau driver nya malah katanya cari yang lain aja mas katanya gitu,0
Maxim,udh sering pake driver dateng cepet cuma untuk metode pembayaran bisa pake e wallet yang lebih stabil selain kaspro mungkin dana atau yang lainnya,1
Gojek,kasih deskripsi di awal kalau memang bawa stroler bayi harus menggunakan gocar tipe l biar kami tidak salah pilih gocar,1
Maxim,pelayannnya mantep aku pengguna gojek beralih ke maxim overall aku puas banget sama pelayanan di maxim,1
Maxim,pengemudi saputra hair ludin dengan motorcycle warna hitam nopol bp2026kb selamat menikmati perjalanan anda rating 490 bugusramahbaik,1
Gojek,sejauh pemakaian selama ini saya hampir tidak pernah mendapatkan pengalaman buruk kecuali 12 kasus driver beralasan kejauhan dan minta saya cancel mohon pertahankan kepuasan tetap kasih promo bagi konsumen tanpa merugikan mitra,1
Gojek,penjemputan lambat pengemudi banyak yang tidak berattittude aplikasi banyak bug gps ga akurat dan mahal pula tolong di pikirin banyak orang yang bergantung sama gojek,1
Gojek,sangat membantu perjalanan saya ya walaupun kadang ada aja driver di luar nurul tapi its okay lah,1
Gojek,kenapa mau puasa malah gojek susah dan mahal banget biasanya 900010000 skrg jadi 40000 dikira semua org banyak duit tu bolak balik aja dah 80000 kau pikir la pake logika,0
Gojek,gojek tolonglah mapsnya benerin jangan kasih rute terpendek tapi jalan yang dilalui menyulitkan driver tolong berikan rute tercepat bukan terpendek secara maps masa dari pondok indah ke bekasi 60 ribu tapi ketika buka google maps diarahin rute tercepat lewat toll jadi 30km,0
Gojek,murah drivernya ramah dan sesuai sop tolong di tingkatkan perhatian kepada para driver karna mereka pejuang nafkah untuk keluarga,1
